,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.6608134708223198,0.6829542792426498,0.8214159420716451,-0.7509775618096847,-0.14225167728737212,0.6713785636145657,0.28778427791656247,0.27159483133994616,0.40459063316838456,-0.5802546996442283,-0.6722239930549481,0.10525742146336678,0.6300629542229315,0.12968131277579895,-0.22755690820507365,0.35410852012574257,0.8556427442793547,-0.12733145607034793,0.7809183250384009,-0.6542581589950855,-0.010997987996898478
1,-0.38135555858037373,0.07364934660254605,-0.2887500454726935,-0.679671955421285,0.08262537724543573,0.7487493569715435,0.14378558790834298,0.23574152271783252,-0.5987419873468284,-0.08394451507066479,0.7428995994753613,0.4278336874346185,0.9060088464757188,0.5262447319474347,0.546146003983606,0.4203477056913068,0.4966679431409527,0.39290517127782054,0.5788403593427001,0.9482602189945764,0.3667072908853092
2,0.8920596896849812,0.5127367534310041,-0.5592255271541612,-0.8246772343286143,-0.39160184863008274,-0.5711601523663264,0.5990271245936082,-0.03941376855888696,0.05623823497239686,0.7612379562263454,0.8348635123413283,-0.15175431477837517,0.14340643273888581,0.7788400116410804,0.8071483058404215,0.7886534126037701,0.6811393995488356,0.2364699561309936,0.5426895320067711,-0.0042828865684704865,-0.31200099290131383
3,0.9225896041927241,0.7659871034527439,-0.28704500634764285,-0.8386308455670647,0.4430008873787497,0.504203587162094,0.7904592345498194,-0.011041672314634229,0.6704814702697625,0.5031895160119408,0.15645718587029642,0.378717674677165,-0.3926108742700736,0.41501977862321837,0.9139282548502983,0.13381174062206214,0.7852571000268713,0.3950938194951761,0.6785794960787805,0.23022847601133983,-0.1351694502135539
4,0.8578880044421454,0.14601752945591323,0.31960821870074946,-0.7672209378730795,0.1847010366803755,0.6643242206217751,0.4664928658727344,0.11955583080771628,0.8138062098279121,0.04715398515951064,-0.8927273697946376,-0.2540445965311526,-0.09358174660411753,0.37393320493462295,0.13368872712652038,0.4994300891432681,-0.37552519516322785,-0.5450873482994137,-0.40220817838530204,-0.22366754431081085,-0.6008684017393053
5,0.7759432740066347,0.23522112895957523,0.5978713230633859,-0.2191977974169912,0.16289580522181107,0.6670366997597079,0.5094813778561679,0.17367071695011527,0.8396527339711513,-0.5657805242261261,0.6570658958184956,-0.1347997913543801,0.7453175994178738,0.6668706929767206,0.8696191213785534,-0.38592666739978837,0.8383069158239578,0.2955944449577709,0.5162923100015504,0.9384479834754648,-0.18153166844840446
6,0.9279760205272498,-0.012270688452534817,0.9392252723519157,0.8534775902957252,0.4200740945784386,0.18877642308408915,0.7264205050504942,0.2856387076216817,0.9042680126700853,0.4124780499731622,0.8149977816294808,0.6994482223977561,0.8337679106077017,0.8021313017995816,-0.537990823745208,0.4626826493996134,0.9503581298640236,0.6314284980906613,0.957161144749011,0.9026340378435228,0.07472842314819822
7,0.6489013083153948,0.025184033959041327,-0.6430290313577222,0.45005775967401074,-0.16344805362362302,0.4345295477052211,0.7940489929759881,-0.20803696681230782,0.840460143181917,-0.8571722694007525,0.7786965385785974,0.5035316808604547,-0.23881996970120206,0.3815364811561559,-0.12392496325704865,0.6253777047436719,0.06831016879185077,-0.1321886657464913,-0.13781026173745953,-0.665191153273942,0.006330169921443258
8,-0.07643135559166653,0.7471278193102917,-0.1620800014498474,-0.3017508549290078,0.2508347419793542,0.884981385695287,0.5506150958833785,0.42256105854789633,0.4229520207502255,0.6352652231436549,0.6457046324393146,0.6253975156935283,0.36428271116246314,0.7651043413896936,0.004391293086746191,0.7053723110132043,0.8332877883576535,0.24433922106113953,-0.2458478662592191,-0.6253868068422399,0.592644351082253
9,0.2164677351619082,0.7688333240845887,-0.3890603352302283,0.649055257758917,-0.32297269660086836,0.65701285186803,0.4133146587791062,-0.415853715203804,0.6173948394579376,-0.44153843980916635,-0.012227604940212602,0.24649123164730935,-0.12493108636432643,0.07489238122554677,0.4969618720352861,0.6821861673620776,0.5705102632511186,-0.7325152162465965,0.08315684768378798,0.6259463872103866,-0.07252281964375264
