Date,AXP,BBY,CAG,EMR,HSY,INCY,MCK,MNST,TGT,WBA,SP500
2015-10-22,72.5,35.16,32.988327000000005,47.779999,95.93,109.019997,181.440002,47.490002000000004,77.110001,88.629997,"2,052.51"
2015-10-23,74.589996,35.200001,32.124516,48.18,95.66999799999999,110.019997,186.96000700000002,47.193333,72.940002,89.959999,"2,075.15"
2015-10-26,74.190002,34.75,32.194553000000006,48.009997999999996,94.959999,112.290001,189.53999299999998,47.153332,74.019997,89.480003,"2,071.18"
2015-10-27,74.010002,34.509997999999996,31.533072999999998,46.889998999999996,94.33000200000001,117.639999,181.679993,46.869999,74.730003,95.160004,"2,065.89"
2015-10-28,74.449997,34.709998999999996,31.470817999999998,47.41,88.239998,120.360001,182.41000400000001,47.113335,76.230003,84.949997,"2,090.35"
2015-10-29,74.220001,34.459998999999996,31.673153000000003,47.18,88.959999,117.029999,186.25,45.546665000000004,76.279999,83.879997,"2,089.41"
2015-10-30,73.260002,35.029999,31.556419,47.23,88.690002,117.529999,178.800003,45.439999,77.18,84.68,"2,079.36"
2015-11-02,73.940002,35.43,31.836576,48.349998,87.959999,120.650002,180.639999,44.993332,77.260002,86.550003,"2,104.05"
2015-11-03,74.029999,35.740002000000004,31.875486,49.639998999999996,88.059998,119.989998,183.369995,44.900002,78.230003,88.230003,"2,109.79"
2015-11-04,74.07,34.48,31.922178000000002,49.68,87.709999,117.139999,181.899994,44.273334999999996,77.389999,87.480003,"2,102.31"
2015-11-05,73.93,35.02,32.108948,49.150002,87.709999,116.760002,185.940002,44.080002,78.150002,85.949997,"2,099.93"
2015-11-06,74.300003,35.41,31.665371,49.23,86.160004,100.209999,183.75,50.080002,77.220001,84.66999799999999,"2,099.20"
2015-11-09,73.41999799999999,35.360001000000004,32.155643,48.32,85.120003,105.860001,183.130005,49.683334,76.230003,83.480003,"2,078.58"
2015-11-10,73.370003,34.66,32.023346000000004,47.790001000000004,85.800003,109.160004,184.66000400000001,50.630001,77.190002,83.529999,"2,081.72"
2015-11-11,72.910004,34.349998,31.821012,47.970001,86.589996,106.150002,183.470001,50.683334,74.870003,81.82,"2,075.00"
2015-11-12,71.980003,33.990002000000004,30.513618,47.25,85.160004,104.199997,180.100006,49.486668,74.93,80.400002,"2,045.97"
2015-11-13,71.199997,32.040001000000004,30.225680999999998,47.689999,83.82,107.360001,179.889999,48.91,71.889999,79.16999799999999,"2,023.04"
2015-11-16,71.660004,31.629998999999998,30.949415000000002,48.849998,84.760002,108.059998,182.350006,49.156665999999994,72.309998,81.839996,"2,053.19"
2015-11-17,71.110001,30.709999,30.63035,48.68,83.58000200000001,113.480003,185.479996,48.536667,72.910004,82.970001,"2,050.44"
2015-11-18,72.150002,31.33,31.852140000000002,50.009997999999996,85.32,116.860001,189.270004,49.709998999999996,69.779999,84.58000200000001,"2,083.58"
2015-11-19,72.739998,30.67,31.984436,50.139998999999996,85.089996,116.43,185.360001,49.786667,70.550003,82.83000200000001,"2,081.24"
2015-11-20,72.41999799999999,30.51,31.789883000000003,50.16,84.589996,113.129997,189.679993,49.363335,70.83000200000001,81.83000200000001,"2,089.17"
2015-11-23,72.239998,30.780001000000002,32.365761,50.02,85.650002,112.980003,189.699997,50.136665,72.279999,81.910004,"2,086.59"
2015-11-24,71.629997,31.530001000000002,32.334629,50.07,86.519997,111.720001,189.800003,50.753334,72.889999,82.93,"2,089.14"
2015-11-25,71.690002,31.950001,32.381325,50.240002000000004,86.910004,115.410004,189.570007,52.136665,73.160004,83.400002,"2,088.87"
2015-11-27,71.849998,31.48,32.412453,50.290001000000004,87.0,116.75,190.360001,52.18,73.440002,84.18,"2,090.11"
2015-11-30,71.639999,31.780001000000002,31.852140000000002,50.0,86.309998,114.239998,189.350006,51.536667,72.5,84.029999,"2,080.41"
2015-12-01,72.199997,31.370001000000002,31.821012,49.619999,85.620003,112.209999,191.25,52.406665999999994,72.809998,83.989998,"2,102.63"
2015-12-02,71.199997,30.9,31.758754999999997,48.91,85.209999,113.849998,189.990005,51.603333,71.93,83.309998,"2,079.51"
2015-12-03,70.41999799999999,31.299999,31.128404999999997,48.580002,84.559998,106.83000200000001,190.300003,51.023334999999996,73.190002,81.940002,"2,049.62"
2015-12-04,71.099998,31.02,32.023346000000004,49.169998,86.5,109.110001,190.53999299999998,52.233334,73.900002,84.620003,"2,091.69"
2015-12-07,70.610001,30.91,31.727627000000002,48.509997999999996,87.139999,107.720001,188.979996,51.860001000000004,73.389999,84.870003,"2,077.07"
2015-12-08,69.910004,30.860001,31.564201,47.279999,87.860001,110.099998,188.91000400000001,52.166668,72.660004,83.660004,"2,063.59"
2015-12-09,69.860001,30.52,31.439690000000002,47.139998999999996,86.610001,108.209999,187.059998,50.666668,72.010002,83.339996,"2,047.62"
2015-12-10,70.110001,30.32,31.377432000000002,46.970001,86.769997,110.199997,190.479996,50.610001000000004,72.370003,83.41999799999999,"2,052.23"
2015-12-11,68.860001,29.790001,30.591440000000002,45.48,87.43,106.5,190.21000700000002,49.913334000000006,71.839996,81.709999,"2,012.37"
2015-12-14,68.83000200000001,29.9,30.575874,44.990002000000004,89.910004,109.410004,190.580002,50.636665,72.720001,82.559998,"2,021.94"
2015-12-15,70.150002,30.040001,30.824903000000003,45.220001,89.349998,114.730003,187.149994,50.860001000000004,72.980003,82.110001,"2,043.41"
2015-12-16,70.709999,30.700001,31.750973,46.099998,91.41999799999999,117.790001,190.720001,51.103333,73.800003,84.709999,"2,073.07"
2015-12-17,69.57,29.799999,31.618677,45.0,89.83000200000001,114.809998,190.020004,50.096668,72.33000200000001,83.339996,"2,041.89"
2015-12-18,67.870003,29.040001,31.587549,44.59,88.760002,113.230003,193.399994,48.613335,71.370003,82.510002,"2,005.55"
2015-12-21,68.400002,29.15,31.898832000000002,45.880001,89.18,112.900002,195.300003,49.16,71.709999,84.889999,"2,021.15"
2015-12-22,68.849998,30.16,32.241245,46.849998,89.730003,108.989998,197.300003,49.166668,72.610001,86.010002,"2,038.97"
2015-12-23,69.970001,30.6,33.011672999999995,48.330002,90.339996,110.519997,200.5,49.156665999999994,73.650002,86.050003,"2,064.29"
2015-12-24,70.160004,30.5,32.785992,48.259997999999996,90.32,108.91999799999999,199.41000400000001,49.606667,73.16999799999999,86.459999,"2,060.99"
2015-12-28,69.760002,30.530001000000002,32.972763,48.259997999999996,90.389999,109.68,200.270004,49.386665,72.870003,85.839996,"2,056.50"
2015-12-29,70.550003,30.75,33.229572,48.490002000000004,90.980003,110.720001,200.320007,50.056667,74.440002,86.82,"2,078.36"
2015-12-30,70.160004,30.459999,33.14397,48.529999,90.599998,109.110001,198.740005,50.080002,73.620003,86.389999,"2,063.36"
2015-12-31,69.550003,30.450001,32.809338000000004,47.830002,89.269997,108.449997,197.229996,49.653332,72.610001,85.160004,"2,043.94"
2016-01-04,67.589996,30.65,32.326846999999994,47.299999,87.989998,103.32,194.669998,48.113335,73.550003,83.050003,"2,012.66"
2016-01-05,66.550003,31.15,32.350196999999994,46.990002000000004,87.66999799999999,103.800003,195.5,48.689999,74.839996,80.870003,"2,016.71"
2016-01-06,64.41999799999999,29.950001,32.5214,46.450001,87.730003,102.260002,193.100006,48.766666,74.08000200000001,79.629997,"1,990.26"
2016-01-07,63.84,30.23,31.408559999999998,44.610001000000004,85.699997,95.760002,187.809998,48.400002,73.879997,81.16999799999999,"1,943.09"
2016-01-08,63.630001,28.950001,31.564201,44.099998,84.91999799999999,94.779999,182.389999,48.083332,71.379997,81.050003,"1,922.03"
2016-01-11,64.050003,29.43,31.276264,43.799999,84.25,92.190002,163.550003,48.68,72.41999799999999,81.019997,"1,923.67"
2016-01-12,64.400002,30.129998999999998,31.665371,44.220001,85.010002,88.089996,164.009995,49.099998,73.360001,81.82,"1,938.68"
2016-01-13,62.849998,29.26,30.762646000000004,43.259997999999996,83.599998,78.41999799999999,157.83999599999999,47.889998999999996,71.639999,79.93,"1,890.28"
2016-01-14,63.290001000000004,26.43,31.151751,43.830002,84.57,80.980003,164.779999,47.473331,70.410004,81.870003,"1,921.84"
2016-01-15,62.91,27.110001,30.381323,43.09,83.32,76.949997,165.0,47.043331,70.08000200000001,79.93,"1,880.33"
2016-01-19,62.639998999999996,25.870001000000002,30.249027,43.139998999999996,84.610001,73.309998,169.440002,48.253334,69.239998,80.699997,"1,881.33"
2016-01-20,63.029999,26.530001000000002,30.116732,42.639998999999996,84.989998,74.25,170.0,46.673332,67.589996,79.449997,"1,859.33"
2016-01-21,62.639998999999996,27.280001000000002,30.544746000000004,42.939999,84.660004,73.779999,170.449997,46.006668,68.639999,78.980003,"1,868.99"
2016-01-22,55.060001,27.27,31.322956,43.169998,85.25,79.400002,170.179993,48.053333,69.720001,80.839996,"1,906.90"
2016-01-25,55.02,27.07,30.412451,42.290001000000004,83.769997,78.309998,170.169998,46.696667,68.91999799999999,78.709999,"1,877.08"
2016-01-26,55.09,28.040001,30.7393,43.099998,85.08000200000001,76.040001,170.990005,46.349998,70.440002,79.440002,"1,903.63"
2016-01-27,54.52,27.27,30.614786,43.380001,84.43,74.989998,166.919998,45.990002000000004,70.690002,78.449997,"1,882.95"
2016-01-28,52.880001,26.969998999999998,31.214008000000003,44.599998,87.0,67.809998,160.119995,45.733334,70.989998,77.610001,"1,893.36"
2016-01-29,53.5,27.93,32.404671,45.98,88.110001,70.559998,160.979996,45.009997999999996,72.41999799999999,79.720001,"1,940.24"
2016-02-01,54.700001,28.57,32.669261999999996,45.5,89.360001,72.58000200000001,159.270004,45.810001,72.83000200000001,80.07,"1,939.38"
2016-02-02,53.66,28.309998999999998,31.836576,45.84,89.5,68.940002,155.0,45.373333,73.309998,78.0,"1,903.03"
2016-02-03,54.110001000000004,28.33,32.007782,46.09,88.779999,69.16999799999999,152.369995,44.973331,72.57,76.809998,"1,912.53"
2016-02-04,54.380001,28.360001,31.151751,46.869999,88.639999,72.029999,153.809998,42.82,70.040001,77.190002,"1,915.45"
2016-02-05,53.98,28.200001,30.653696000000004,46.91,87.699997,71.0,154.360001,41.243332,69.559998,75.199997,"1,880.05"
2016-02-08,52.400002,28.620001000000002,30.451363,47.060001,90.010002,70.910004,151.46000700000002,39.240002000000004,70.0,72.910004,"1,853.44"
2016-02-09,52.630001,27.92,30.894940999999996,46.91,89.82,72.260002,150.380005,39.636665,69.860001,74.93,"1,852.21"
2016-02-10,52.290001000000004,27.299999,31.315174,45.77,89.75,72.309998,152.990005,38.939999,68.760002,76.010002,"1,851.86"
2016-02-11,51.110001000000004,26.93,31.330738,45.43,88.489998,65.510002,150.029999,39.633331,68.050003,75.529999,"1,829.08"
2016-02-12,52.66,28.120001000000002,32.373543,46.02,89.699997,68.360001,151.029999,40.790001000000004,69.949997,77.08000200000001,"1,864.78"
2016-02-16,53.18,29.5,32.505835999999995,46.619999,90.389999,71.66999799999999,152.58999599999999,41.436668,71.5,76.550003,"1,895.58"
2016-02-17,53.610001000000004,30.049999,32.451363,47.759997999999996,91.610001,74.449997,155.570007,41.813332,72.099998,78.160004,"1,926.82"
2016-02-18,54.150002,30.75,32.498055,48.34,90.489998,71.019997,155.96000700000002,42.023334999999996,72.529999,76.550003,"1,917.83"
2016-02-19,54.709998999999996,29.950001,32.56031,48.060001,91.029999,72.699997,154.270004,42.526669,72.32,77.57,"1,917.78"
2016-02-22,55.630001,30.73,32.614784,49.279999,90.349998,73.900002,156.429993,43.27,72.470001,78.800003,"1,945.50"
2016-02-23,55.110001000000004,30.92,32.622566,48.459998999999996,89.910004,72.010002,153.990005,42.93,73.989998,78.730003,"1,921.27"
2016-02-24,54.639998999999996,31.469998999999998,32.669261999999996,48.360001000000004,90.66999799999999,74.32,154.669998,44.133331,76.940002,79.43,"1,929.80"
2016-02-25,55.389998999999996,32.240002000000004,33.058365,48.630001,91.940002,74.279999,155.369995,44.369999,78.66999799999999,79.91999799999999,"1,951.70"
2016-02-26,55.380001,32.450001,32.747082,49.380001,90.620003,74.339996,156.779999,43.596668,78.43,79.57,"1,948.05"
2016-02-29,55.580002,32.389998999999996,32.731518,48.830002,90.889999,73.5,155.619995,41.833332,78.449997,78.940002,"1,932.23"
2016-03-01,56.799999,33.040001000000004,33.081711,49.970001,91.860001,75.050003,156.649994,43.243332,80.959999,80.349998,"1,978.35"
2016-03-02,57.119999,33.099998,33.276264000000005,50.41,92.269997,73.599998,158.690002,42.583332,81.099998,79.459999,"1,986.45"
2016-03-03,58.09,33.52,33.533073,50.790001000000004,93.360001,72.559998,162.699997,42.823334,79.709999,79.91999799999999,"1,993.40"
2016-03-04,58.290001000000004,33.57,33.696498999999996,51.259997999999996,93.18,71.989998,162.770004,42.963333,81.129997,79.449997,"1,999.99"
2016-03-07,59.0,34.349998,33.33852,51.91,92.440002,73.290001,163.03999299999998,42.663334000000006,80.82,79.150002,"2,001.76"
2016-03-08,59.43,34.040001000000004,33.291828,50.73,92.040001,71.16999799999999,158.800003,43.110001000000004,80.529999,80.389999,"1,979.26"
2016-03-09,59.049999,34.139998999999996,33.657589,50.060001,92.57,68.849998,161.880005,43.356667,81.209999,81.599998,"1,989.26"
2016-03-10,58.75,34.360001000000004,33.774319,50.549999,91.949997,68.650002,161.119995,43.883331,81.5,80.660004,"1,989.57"
2016-03-11,59.459998999999996,34.119999,34.132298,51.259997999999996,92.720001,70.889999,166.399994,44.619999,81.870003,81.410004,"2,022.19"
2016-03-14,59.57,33.450001,34.062256,51.240002000000004,92.32,68.980003,164.990005,43.986668,81.769997,81.519997,"2,019.64"
2016-03-15,59.23,31.790001,34.311283,50.790001000000004,92.540001,65.639999,157.300003,43.993332,81.650002,81.32,"2,015.93"
2016-03-16,59.700001,32.040001000000004,34.171207,51.450001,92.790001,63.77,156.0,45.393333,82.389999,82.099998,"2,027.22"
2016-03-17,60.080002,32.240002000000004,33.984435999999995,54.740002000000004,92.639999,63.049999,151.690002,45.393333,83.019997,83.300003,"2,040.59"
2016-03-18,61.220001,32.52,33.665371,54.639998999999996,90.980003,65.07,158.309998,45.509997999999996,82.709999,83.940002,"2,049.58"
2016-03-21,61.209998999999996,32.209998999999996,33.571983,54.990002000000004,90.879997,68.610001,156.860001,44.84,82.199997,83.550003,"2,051.60"
2016-03-22,60.610001000000004,31.780001000000002,33.416344,55.32,89.349998,69.110001,156.610001,44.866669,81.699997,82.800003,"2,049.80"
2016-03-23,60.630001,31.42,33.704281,54.599998,89.91999799999999,67.43,155.029999,44.276669,81.5,82.339996,"2,036.71"
2016-03-24,60.470001,31.290001,34.295719,54.389998999999996,90.07,69.760002,157.28999299999998,43.75,82.040001,82.33000200000001,"2,035.94"
2016-03-28,60.279999,31.379998999999998,34.459145,54.330002,90.32,68.449997,156.529999,44.413334000000006,82.800003,82.790001,"2,037.05"
2016-03-29,60.599998,31.700001,34.583656,54.450001,91.860001,69.25,158.869995,44.536667,82.970001,83.019997,"2,055.01"
2016-03-30,60.290001000000004,31.57,34.980545,54.560001,91.849998,68.349998,157.729996,44.966667,83.599998,83.629997,"2,063.95"
2016-03-31,61.400002,32.439999,34.723735999999995,54.380001,92.089996,72.470001,157.25,44.459998999999996,82.279999,84.239998,"2,059.74"
2016-04-01,61.099998,32.119999,35.610893,54.75,93.709999,73.300003,157.41000400000001,44.93,82.760002,86.699997,"2,072.78"
2016-04-04,60.619999,31.9,35.33852,54.110001000000004,92.5,73.489998,158.21000700000002,44.923332,82.300003,86.309998,"2,066.13"
2016-04-05,60.189999,31.219998999999998,35.089493,53.509997999999996,91.339996,73.349998,154.690002,44.873333,82.099998,83.360001,"2,045.17"
2016-04-06,59.880001,31.15,35.354088,53.220001,91.860001,81.870003,163.21000700000002,44.723331,82.16999799999999,83.690002,"2,066.66"
2016-04-07,58.860001000000004,30.219998999999998,35.867702,52.869999,91.040001,79.400002,161.25,43.986668,81.57,81.300003,"2,041.91"
2016-04-08,59.5,30.110001,35.906616,53.84,91.809998,77.470001,162.199997,44.193333,80.879997,81.370003,"2,047.60"
2016-04-11,59.799999,30.540001,35.556419,53.779999,91.599998,75.809998,162.380005,43.546665000000004,79.769997,81.150002,"2,041.99"
2016-04-12,60.68,30.82,36.038909999999994,54.529999,92.139999,77.370003,164.330002,43.396667,80.779999,81.309998,"2,061.72"
2016-04-13,62.16,32.16,35.571983,55.470001,92.099998,79.220001,167.5,42.959998999999996,81.559998,81.08000200000001,"2,082.42"
2016-04-14,62.509997999999996,32.330002,35.198444,55.07,92.190002,78.540001,168.58999599999999,42.813332,81.779999,81.260002,"2,082.78"
2016-04-15,62.139998999999996,32.400002,35.517509000000004,55.32,93.510002,77.779999,172.770004,42.776669,82.599998,81.440002,"2,080.73"
2016-04-18,62.59,32.779999,35.525290999999996,55.220001,94.040001,77.889999,174.0,42.549999,83.41999799999999,81.25,"2,094.34"
2016-04-19,63.57,32.900002,35.245135999999995,55.650002,94.559998,76.769997,175.83999599999999,43.103333,83.980003,81.839996,"2,100.80"
2016-04-20,65.019997,33.119999,35.322956,55.07,91.589996,78.489998,177.53999299999998,42.23,82.870003,81.129997,"2,102.40"
2016-04-21,65.610001,32.860001000000004,34.591438000000004,55.169998,89.779999,77.559998,178.029999,41.513332,82.75,80.559998,"2,091.48"
2016-04-22,65.93,33.220001,34.692608,55.470001,90.550003,76.769997,178.25,40.996666,82.33000200000001,80.139999,"2,091.58"
2016-04-25,65.699997,32.470001,34.669261999999996,55.310001,91.370003,76.550003,177.16000400000001,41.639998999999996,82.599998,80.389999,"2,087.79"
2016-04-26,66.199997,33.150002,34.708172,56.110001000000004,89.599998,74.43,177.169998,41.259997999999996,82.599998,81.309998,"2,091.70"
2016-04-27,66.230003,33.48,34.926071,56.290001000000004,90.870003,73.190002,177.929993,41.143333,83.290001,81.559998,"2,095.15"
2016-04-28,65.839996,32.650002,34.778209999999994,55.02,91.660004,72.339996,169.330002,42.613335,81.33000200000001,80.349998,"2,075.81"
2016-04-29,65.43,32.080002,34.677044,54.630001,93.110001,72.269997,167.820007,48.073334,79.5,79.279999,"2,065.30"
2016-05-02,65.68,32.27,34.941635,55.209998999999996,93.720001,74.360001,168.429993,49.310001,80.120003,80.559998,"2,081.43"
2016-05-03,64.849998,31.74,34.498055,54.669998,92.860001,72.089996,168.149994,48.773334999999996,79.989998,81.459999,"2,063.37"
2016-05-04,64.260002,31.5,34.848248,52.779999,92.139999,68.690002,165.009995,48.783333,79.709999,81.489998,"2,051.12"
2016-05-05,63.919998,31.610001,34.926071,52.98,91.900002,70.410004,172.699997,48.650002,78.129997,81.459999,"2,050.63"
2016-05-06,64.510002,31.98,35.011672999999995,53.310001,91.610001,70.690002,168.860001,49.376667,78.739998,79.43,"2,057.14"
2016-05-09,63.98,32.66,35.548637,52.619999,92.470001,72.860001,172.220001,49.596668,79.93,80.889999,"2,058.69"
2016-05-10,64.839996,32.970001,36.062256,53.5,93.160004,73.489998,170.309998,51.033333,80.050003,80.91999799999999,"2,084.39"
2016-05-11,64.589996,31.530001000000002,35.665371,52.860001000000004,92.239998,70.620003,168.889999,50.143333,75.699997,80.230003,"2,064.46"
2016-05-12,64.339996,31.25,36.132298,52.91,93.160004,70.540001,167.300003,50.056667,75.599998,79.870003,"2,064.11"
2016-05-13,64.120003,30.950001,35.704281,51.810001,92.440002,73.209999,165.929993,49.536667,73.879997,78.610001,"2,046.61"
2016-05-16,64.07,31.719998999999998,35.564201000000004,52.810001,92.690002,76.470001,172.529999,50.240002000000004,74.610001,78.870003,"2,066.66"
2016-05-17,62.759997999999996,31.889999,34.762646000000004,52.349998,90.699997,75.550003,173.509995,49.766666,73.610001,76.480003,"2,047.21"
2016-05-18,63.52,30.75,34.801556,50.799999,89.879997,77.529999,179.889999,49.606667,68.0,76.540001,"2,047.63"
2016-05-19,62.740002000000004,31.530001000000002,34.801556,50.139998999999996,90.639999,76.040001,180.96000700000002,49.486668,67.059998,76.209999,"2,040.04"
2016-05-20,63.919998,32.34,34.536964000000005,50.650002,90.769997,77.650002,182.28999299999998,49.299999,68.660004,77.220001,"2,052.32"
2016-05-23,63.59,33.0,34.505835999999995,50.689999,90.620003,80.68,178.649994,49.443333,67.93,76.529999,"2,048.04"
2016-05-24,64.870003,30.549999,34.700390000000006,51.169998,91.339996,81.269997,182.770004,50.036667,68.690002,77.150002,"2,076.06"
2016-05-25,65.309998,32.07,34.801556,52.09,91.360001,83.160004,182.919998,49.843334000000006,69.279999,77.629997,"2,090.54"
2016-05-26,65.230003,31.950001,35.369652,52.02,92.150002,81.779999,179.570007,50.003334,68.910004,76.779999,"2,090.10"
2016-05-27,65.519997,32.029999,35.245135999999995,52.200001,92.599998,84.529999,181.220001,50.169998,68.900002,77.0,"2,099.06"
2016-05-31,65.760002,32.169998,35.564201000000004,52.02,92.849998,84.410004,183.139999,50.0,68.779999,77.400002,"2,096.95"
2016-06-01,65.910004,32.220001,35.564201000000004,52.16,93.0,85.18,184.809998,50.466667,68.410004,78.099998,"2,099.33"
2016-06-02,66.410004,32.459998999999996,35.937744,52.240002000000004,92.760002,87.709999,187.78999299999998,50.82,68.32,79.099998,"2,105.26"
2016-06-03,65.489998,32.349998,36.194553000000006,52.299999,93.5,84.959999,186.46000700000002,50.953334999999996,68.650002,78.68,"2,099.13"
2016-06-06,65.940002,31.33,36.031128,53.48,93.290001,85.489998,187.169998,51.453334999999996,68.809998,78.660004,"2,109.41"
2016-06-07,65.889999,31.59,36.311283,53.529999,93.209999,82.440002,184.970001,51.273334999999996,68.239998,79.120003,"2,112.13"
2016-06-08,66.260002,31.42,36.373543,53.82,93.720001,82.900002,187.740005,51.726665000000004,68.620003,79.440002,"2,119.12"
2016-06-09,65.709999,30.1,36.692608,53.59,96.41999799999999,81.610001,186.880005,51.669998,67.690002,79.010002,"2,115.48"
2016-06-10,64.970001,29.440001000000002,36.536964000000005,52.73,96.400002,80.410004,185.470001,51.18,67.879997,82.470001,"2,096.07"
2016-06-13,63.669998,29.34,36.163425,51.630001,95.629997,80.010002,183.639999,50.259997999999996,66.889999,84.360001,"2,079.06"
2016-06-14,61.07,29.17,36.280155,52.02,96.58000200000001,79.779999,181.550003,50.993332,66.739998,84.339996,"2,075.32"
2016-06-15,61.419998,29.34,36.178989,51.959998999999996,96.050003,79.449997,180.929993,51.209998999999996,67.269997,83.209999,"2,071.50"
2016-06-16,61.93,29.67,36.607002,52.119999,96.779999,80.0,179.75,51.939999,66.980003,83.150002,"2,077.99"
2016-06-17,61.860001000000004,30.299999,36.474709000000004,52.439999,97.110001,77.110001,177.779999,51.993332,67.5,82.650002,"2,071.22"
2016-06-20,62.299999,30.379998999999998,36.63813,53.360001000000004,96.639999,78.489998,179.869995,52.056667,67.989998,82.93,"2,083.25"
2016-06-21,62.290001000000004,30.059998999999998,36.933853000000006,53.150002,97.459999,77.599998,179.270004,52.610001000000004,68.300003,83.199997,"2,088.90"
2016-06-22,61.950001,30.049999,36.887161,52.59,97.349998,78.5,181.529999,52.310001,68.860001,83.739998,"2,085.45"
2016-06-23,63.25,30.43,37.284046000000004,53.669998,97.120003,81.660004,184.0,52.47333100000001,69.779999,85.059998,"2,113.32"
2016-06-24,60.060001,30.15,36.536964000000005,50.830002,97.970001,76.980003,177.070007,51.146667,69.349998,81.779999,"2,037.41"
2016-06-27,57.669998,29.370001000000002,36.544746,49.23,97.209999,72.440002,172.630005,51.603333,69.449997,79.389999,"2,000.54"
2016-06-28,57.900002,30.02,36.653694,49.73,96.230003,76.58000200000001,176.580002,51.486668,69.739998,79.879997,"2,036.09"
2016-06-29,59.630001,30.5,37.042801000000004,50.66,97.139999,78.739998,183.33999599999999,52.616668999999995,70.0,83.190002,"2,070.77"
2016-06-30,60.759997999999996,30.6,37.206226,52.16,113.489998,79.980003,186.649994,53.57,69.82,83.269997,"2,098.86"
2016-07-01,60.689999,31.360001,37.657589,52.200001,111.949997,81.269997,188.100006,53.243331999999995,70.050003,83.059998,"2,102.95"
2016-07-05,59.150002,30.360001,37.14397,51.049999,110.550003,79.709999,187.479996,53.636665,69.739998,83.519997,"2,088.55"
2016-07-06,59.48,30.629998999999998,36.964981,51.669998,109.290001,82.480003,191.880005,53.753333999999995,70.510002,81.550003,"2,099.73"
2016-07-07,59.810001,30.6,37.14397,52.369999,110.040001,83.529999,191.199997,53.70666899999999,70.089996,80.5,"2,097.90"
2016-07-08,61.490002000000004,30.950001,37.587547,53.439999,110.699997,85.699997,192.78999299999998,53.83333199999999,71.309998,81.800003,"2,129.90"
2016-07-11,62.16,31.25,37.43969,53.889998999999996,110.139999,85.0,193.449997,53.66666800000001,72.540001,82.010002,"2,137.16"
2016-07-12,63.0,31.530001000000002,37.136189,55.029999,108.739998,84.970001,195.470001,53.59666800000001,73.519997,81.220001,"2,152.14"
2016-07-13,63.099998,31.4,37.494164000000005,55.23,108.33000200000001,82.559998,197.41000400000001,53.926666000000004,73.16999799999999,81.769997,"2,152.43"
2016-07-14,63.610001000000004,31.76,37.431908,56.049999,108.089996,82.139999,198.029999,54.036667,73.489998,83.779999,"2,163.75"
2016-07-15,63.779999,31.379998999999998,37.33852,56.23,110.660004,83.83000200000001,197.139999,53.866668999999995,73.040001,82.510002,"2,161.74"
2016-07-18,63.990002000000004,31.98,37.40078,56.189999,109.370003,84.129997,197.699997,51.846668,73.959999,82.779999,"2,166.89"
2016-07-19,64.160004,31.690001000000002,37.175098,56.34,109.339996,82.82,197.970001,52.45666899999999,73.949997,82.209999,"2,163.78"
2016-07-20,64.480003,31.790001,36.918289,56.18,109.120003,86.879997,198.440002,52.703334999999996,74.480003,82.510002,"2,173.02"
2016-07-21,63.43,32.279999,36.575874,55.490002000000004,109.589996,87.790001,196.5,52.686668000000004,74.339996,81.699997,"2,165.17"
2016-07-22,64.279999,32.139998999999996,36.824902,55.810001,109.949997,86.410004,196.570007,53.52666899999999,74.91999799999999,81.349998,"2,175.03"
2016-07-25,64.33000200000001,32.470001,36.863811,55.610001000000004,110.980003,86.43,196.009995,53.356667,76.300003,81.57,"2,168.48"
2016-07-26,64.370003,33.189999,36.303501000000004,56.18,109.540001,86.959999,196.279999,52.873332999999995,76.220001,81.33000200000001,"2,169.18"
2016-07-27,64.589996,33.139998999999996,35.782101000000004,56.040001000000004,108.190002,88.720001,196.919998,52.503333999999995,75.25,79.940002,"2,166.58"
2016-07-28,64.790001,33.279999,36.116734,55.830002,111.349998,88.120003,193.440002,53.146667,74.790001,79.459999,"2,170.06"
2016-07-29,64.459999,33.599998,36.389107,55.900002,110.760002,90.209999,194.559998,53.54333100000001,75.33000200000001,79.25,"2,173.60"
2016-08-01,64.129997,33.470001,36.505835999999995,55.779999,110.889999,90.0,192.08999599999999,53.693332999999996,75.510002,79.269997,"2,170.84"
2016-08-02,63.470001,32.860001000000004,36.373543,53.029999,112.16999799999999,88.949997,193.529999,53.099998,73.889999,78.949997,"2,157.03"
2016-08-03,63.830002,33.41,36.529182,52.91,110.480003,90.809998,195.139999,52.59,74.099998,79.599998,"2,163.79"
2016-08-04,63.939999,33.450001,36.428017,53.029999,110.720001,90.120003,194.479996,52.863335,74.139999,79.849998,"2,164.25"
2016-08-05,65.519997,34.25,36.038909999999994,53.790001000000004,111.650002,90.839996,194.66000400000001,54.173331999999995,74.940002,80.529999,"2,182.87"
2016-08-08,65.83000200000001,34.139998999999996,36.303501000000004,54.310001,110.690002,88.040001,195.100006,52.986668,75.0,80.629997,"2,180.89"
2016-08-09,65.389999,33.560001,36.311283,54.330002,110.269997,86.480003,196.28999299999998,53.040001000000004,72.610001,80.889999,"2,181.74"
2016-08-10,64.739998,33.73,36.07782,53.439999,111.760002,83.489998,195.649994,53.633331000000005,73.050003,82.5,"2,175.49"
2016-08-11,65.480003,34.619999,35.914398,54.029999,112.040001,81.209999,196.619995,53.90333199999999,74.010002,82.910004,"2,185.79"
