Date,Open,High,Low,Close,Adj Close,Volume
2013-08-30,109.230003,109.830002,108.019997,108.940002,85.301659,2655000
2013-09-03,110.529999,111.980003,110.010002,111.010002,86.922531,3309800
2013-09-04,111.320000,113.190002,110.199997,113.019997,88.496353,2955800
2013-09-05,112.889999,113.279999,111.809998,112.930000,88.425911,2710500
2013-09-06,113.040001,113.040001,109.989998,111.010002,86.922531,3028400
2013-09-09,111.339996,111.959999,110.459999,111.669998,87.439308,2826800
2013-09-10,112.320000,112.599998,110.419998,111.160004,87.039970,3139700
2013-09-11,112.230003,112.889999,111.379997,111.970001,87.674202,3196200
2013-09-12,112.220001,113.680000,111.959999,113.459999,88.840904,2685800
2013-09-13,113.970001,115.220001,113.269997,115.059998,90.093712,3297100
2013-09-16,116.209999,117.180000,115.410004,117.180000,91.753716,4710700
2013-09-17,117.300003,117.300003,115.330002,115.730003,90.618347,3145200
2013-09-18,115.589996,117.910004,115.010002,117.519997,92.019936,2609400
2013-09-19,117.849998,117.849998,115.660004,117.180000,91.753716,3030400
2013-09-20,117.150002,117.610001,116.070000,116.849998,91.495323,5324700
2013-09-23,115.889999,116.500000,115.029999,115.050003,90.085876,2518800
2013-09-24,115.190002,116.480003,114.589996,114.779999,89.874474,2225700
2013-09-25,114.800003,114.800003,112.400002,112.480003,88.073563,3651700
2013-09-26,113.629997,114.080002,112.550003,112.849998,88.363266,3534600
2013-09-27,112.430000,114.269997,112.169998,113.190002,88.629478,1940200
2013-09-30,112.080002,113.269997,111.500000,111.919998,87.635056,3041300
2013-10-01,111.989998,114.610001,111.739998,114.580002,89.717896,2822600
2013-10-02,113.879997,113.879997,112.400002,113.059998,88.527695,2472000
2013-10-03,112.989998,113.059998,110.070000,111.120003,87.008636,3058800
2013-10-04,110.739998,113.489998,110.110001,112.910004,88.410248,3088000
2013-10-07,111.470001,111.709999,110.080002,110.220001,86.303925,2662300
2013-10-08,110.169998,110.800003,106.910004,107.760002,84.377701,4244200
2013-10-09,108.129997,108.419998,105.760002,106.279999,83.218834,5440700
2013-10-10,107.169998,109.989998,106.989998,109.919998,86.069008,3096600
2013-10-11,110.000000,111.510002,109.660004,110.889999,86.828545,2431300
2013-10-14,110.019997,111.690002,109.589996,111.580002,87.368835,2211100
2013-10-15,111.620003,112.120003,110.889999,111.440002,87.259209,1968900
2013-10-16,112.419998,114.849998,112.349998,114.279999,89.482971,3541600
2013-10-17,113.669998,115.970001,113.639999,115.849998,90.712303,2656400
2013-10-18,115.949997,116.000000,113.779999,114.919998,89.984085,2694000
2013-10-21,114.959999,115.470001,112.760002,113.639999,88.981857,2683400
2013-10-22,114.379997,116.639999,113.400002,116.209999,90.994194,3665700
2013-10-23,114.940002,116.150002,114.099998,115.669998,90.571373,3365200
2013-10-24,116.279999,117.529999,115.750000,116.199997,90.986366,3234200
2013-10-25,116.620003,116.650002,115.169998,116.320000,91.080322,2002200
2013-10-28,115.989998,118.959999,115.800003,118.330002,92.654190,3322000
2013-10-29,118.300003,118.379997,116.699997,118.269997,92.607208,2655600
2013-10-30,118.320000,118.500000,116.570000,116.879997,91.518814,2527800
2013-10-31,117.110001,117.650002,115.889999,116.139999,90.939384,2648600
2013-11-01,117.070000,118.750000,116.559998,118.690002,92.936066,2632300
2013-11-04,118.730003,119.699997,116.889999,117.279999,91.832008,2248700
2013-11-05,116.330002,116.870003,114.849998,115.139999,90.156357,3299300
2013-11-06,116.250000,116.290001,113.089996,113.330002,88.739113,3494200
2013-11-07,114.160004,115.250000,110.650002,111.029999,86.938179,3827400
2013-11-08,111.410004,113.970001,111.269997,113.209999,88.645149,3060000
2013-11-11,113.000000,113.980003,111.669998,113.169998,88.613831,2294800
2013-11-12,112.169998,112.949997,111.449997,112.709999,88.621674,2413500
2013-11-13,111.550003,113.970001,110.849998,113.529999,89.266434,3220900
2013-11-14,114.019997,116.760002,113.620003,115.410004,90.744667,4040300
2013-11-15,115.000000,115.629997,113.699997,114.980003,90.406548,2910500
2013-11-18,116.500000,117.720001,115.750000,116.029999,91.232140,2879800
2013-11-19,115.709999,116.169998,114.650002,115.459999,90.783966,2152200
2013-11-20,115.360001,116.699997,114.889999,115.559998,90.862587,2269300
2013-11-21,115.809998,116.379997,110.750000,112.250000,88.260017,7457200
2013-11-22,113.010002,113.500000,112.230003,113.029999,88.873291,4520400
2013-11-25,113.349998,114.040001,112.459999,113.959999,89.604538,3305000
2013-11-26,114.070000,114.730003,113.540001,113.669998,89.376526,2737700
2013-11-27,114.459999,114.879997,112.820000,113.820000,89.494461,2848200
2013-11-29,114.190002,114.449997,113.680000,114.080002,89.698921,1828300
2013-12-02,114.290001,114.870003,113.779999,114.470001,90.005562,2185500
2013-12-03,114.440002,114.470001,112.959999,113.449997,89.203537,2582300
2013-12-04,112.739998,113.540001,112.040001,113.070000,88.904755,2433500
2013-12-05,112.839996,113.510002,112.099998,113.349998,89.124901,3638200
2013-12-06,115.070000,115.070000,113.190002,114.120003,89.730316,3243900
2013-12-09,114.180000,114.320000,113.510002,113.980003,89.620262,2452600
2013-12-10,113.120003,114.250000,113.120003,114.099998,89.714592,3459800
2013-12-11,114.449997,114.449997,112.989998,113.050003,88.889023,3660400
2013-12-12,112.900002,113.860001,112.339996,112.570000,88.511612,3327500
2013-12-13,112.989998,113.300003,111.309998,112.160004,88.189262,2645700
2013-12-16,112.730003,114.040001,112.070000,112.120003,88.157768,2078600
2013-12-17,112.669998,112.919998,109.940002,111.000000,87.277168,3987600
2013-12-18,111.300003,112.750000,109.709999,112.730003,88.637428,4045700
2013-12-19,112.550003,112.690002,110.919998,112.599998,88.535187,2802600
2013-12-20,112.400002,114.980003,112.019997,114.029999,89.659592,5285600
2013-12-23,114.669998,114.720001,112.519997,113.199997,89.006950,2156800
2013-12-24,113.339996,113.410004,112.199997,112.250000,88.260017,1013500
2013-12-26,112.620003,114.480003,112.449997,114.360001,89.919060,1558500
2013-12-27,114.889999,115.489998,114.360001,115.120003,90.516624,2038700
2013-12-30,115.360001,115.519997,114.389999,115.489998,90.807533,1534000
2013-12-31,115.910004,115.949997,113.669998,114.080002,89.698921,2362700
2014-01-02,114.360001,116.190002,114.059998,115.800003,91.051300,2528800
2014-01-03,115.699997,115.970001,114.059998,114.470001,90.005562,2075800
2014-01-06,114.470001,114.919998,113.120003,113.480003,89.227135,2838100
2014-01-07,113.500000,116.790001,113.269997,116.430000,91.546669,3632400
2014-01-08,116.639999,116.900002,115.349998,115.879997,91.114197,2481800
2014-01-09,116.540001,118.959999,116.220001,118.889999,93.480904,3400000
2014-01-10,119.000000,119.000000,116.199997,117.989998,92.773232,3053100
2014-01-13,118.320000,118.730003,115.940002,116.400002,91.523056,3703900
2014-01-14,116.839996,117.940002,116.220001,117.720001,92.560974,2541200
2014-01-15,118.419998,118.949997,117.400002,118.510002,93.182114,3064600
2014-01-16,118.820000,119.690002,118.209999,119.029999,93.590950,2553200
2014-01-17,118.910004,119.550003,118.309998,119.150002,93.685333,4010000
2014-01-21,119.959999,120.000000,118.570000,119.250000,93.763954,3072700
2014-01-22,119.830002,124.459999,119.580002,124.370003,97.789734,5086200
