Date,Open,High,Low,Close,Adj Close,Volume
2013-08-30,121.739998,122.209999,120.779999,121.410004,112.835312,898800
2013-09-03,122.769997,124.110001,121.790001,122.519997,113.866882,831500
2013-09-04,122.690002,123.410004,122.080002,123.000000,114.313019,1137300
2013-09-05,122.790001,123.449997,122.529999,122.940002,114.257271,621100
2013-09-06,122.980003,124.459999,121.379997,123.570000,114.842781,753300
2013-09-09,123.739998,124.550003,123.320000,124.250000,115.474716,701700
2013-09-10,125.000000,125.940002,124.540001,125.919998,117.026779,738100
2013-09-11,125.970001,127.699997,125.589996,127.699997,118.681061,1284700
2013-09-12,127.800003,129.619995,127.800003,128.600006,119.517532,900300
2013-09-13,128.539993,128.919998,128.000000,128.699997,119.610466,720800
2013-09-16,130.029999,130.449997,129.429993,129.779999,120.614166,595000
2013-09-17,129.830002,131.410004,129.779999,131.080002,121.822357,923800
2013-09-18,131.210007,131.889999,129.580002,131.610001,122.314934,838500
2013-09-19,132.199997,133.330002,131.610001,132.009995,122.686691,1637200
2013-09-20,131.899994,132.619995,130.779999,131.270004,121.998932,2225000
2013-09-23,131.070007,131.339996,129.199997,129.500000,120.353935,1494200
2013-09-24,129.110001,129.720001,127.449997,127.910004,118.876251,1758100
2013-09-25,128.830002,129.979996,128.399994,128.479996,119.405998,1454500
2013-09-26,128.580002,129.050003,127.900002,128.440002,119.368805,920000
2013-09-27,128.190002,129.770004,128.039993,129.289993,120.158768,969600
2013-09-30,128.399994,128.690002,127.949997,128.300003,119.238693,782300
2013-10-01,128.970001,131.820007,128.970001,131.520004,122.231293,1264800
2013-10-02,131.119995,131.179993,129.539993,130.550003,121.329788,1028200
2013-10-03,129.869995,130.039993,128.839996,129.570007,120.419044,1071700
2013-10-04,130.000000,132.020004,129.460007,131.869995,122.556572,1236400
2013-10-07,131.240005,131.300003,129.570007,129.630005,120.474777,1307900
2013-10-08,137.500000,138.429993,133.380005,133.720001,124.275909,6324400
2013-10-09,134.050003,134.669998,132.830002,133.479996,124.052887,2841400
