Date,Open,High,Low,Close,Adj Close,Volume
2013-08-30,111.739998,112.190002,111.150002,111.870003,92.647011,1207700
2013-09-03,112.809998,113.129997,111.550003,111.980003,92.738129,1204600
2013-09-04,111.989998,112.279999,111.349998,111.500000,92.340591,1397900
2013-09-05,113.000000,115.099998,113.000000,114.620003,94.924477,2564100
2013-09-06,114.300003,115.010002,113.120003,114.349998,94.700882,2232000
2013-09-09,114.169998,115.470001,113.930000,115.349998,95.529045,1262000
2013-09-10,115.849998,117.559998,115.529999,117.320000,97.160545,1665400
2013-09-11,117.570000,119.339996,117.500000,119.250000,98.758896,1808600
2013-09-12,119.059998,119.330002,117.860001,118.190002,97.881027,1371000
2013-09-13,118.529999,118.570000,116.910004,117.029999,96.920372,1661000
2013-09-16,118.360001,118.459999,116.959999,117.349998,97.185371,1767100
2013-09-17,117.300003,118.519997,117.089996,117.910004,97.649162,990900
2013-09-18,117.680000,119.059998,116.959999,118.639999,98.253723,1858800
2013-09-19,119.070000,119.470001,118.639999,119.199997,98.717499,1219500
2013-09-20,119.360001,119.449997,117.610001,117.940002,97.674004,2587100
2013-09-23,117.080002,118.169998,117.050003,117.570000,97.367569,1762600
2013-09-24,117.320000,118.080002,116.320000,116.339996,96.348938,1650000
2013-09-25,116.449997,116.570000,115.000000,115.410004,95.578735,2268800
2013-09-26,115.889999,116.480003,115.239998,116.400002,96.398628,1039100
2013-09-27,115.610001,116.209999,115.419998,115.720001,95.835449,897500
2013-09-30,115.029999,115.559998,114.739998,115.169998,95.379982,1829000
2013-10-01,115.110001,115.169998,114.650002,115.000000,95.239197,1452200
2013-10-02,114.620003,115.089996,114.320000,114.820000,95.090118,1640200
2013-10-03,114.339996,115.139999,113.900002,114.419998,94.758842,1608000
2013-10-04,114.180000,114.949997,114.029999,114.440002,94.775421,1084900
2013-10-07,113.809998,114.169998,113.360001,113.410004,93.922401,1293900
2013-10-08,113.489998,113.790001,112.120003,112.209999,92.928604,2148600
2013-10-09,111.080002,115.230003,110.150002,114.589996,94.899658,5852500
2013-10-10,114.980003,115.959999,114.129997,115.699997,95.818901,2388300
2013-10-11,115.160004,116.000000,114.739998,115.900002,95.984550,1563000
2013-10-14,115.010002,116.300003,115.010002,116.260002,96.282669,1195100
2013-10-15,115.760002,116.110001,115.269997,115.360001,95.537331,1503100
2013-10-16,116.269997,117.489998,115.620003,117.360001,97.193665,1854900
2013-10-17,117.230003,118.699997,117.099998,118.260002,97.939018,2099700
2013-10-18,118.320000,118.349998,116.629997,117.639999,97.425537,2727100
2013-10-21,117.410004,117.500000,116.750000,117.379997,97.210228,1454600
2013-10-22,117.180000,118.889999,117.089996,117.809998,97.566338,1386000
2013-10-23,117.250000,118.029999,117.019997,117.160004,97.028008,1183200
2013-10-24,115.540001,116.800003,115.180000,116.239998,96.266113,2250100
2013-10-25,115.970001,116.459999,115.290001,116.440002,96.431755,1840100
2013-10-28,116.199997,118.290001,116.199997,117.349998,97.185371,1802400
2013-10-29,117.669998,118.989998,117.370003,118.750000,98.344841,1881000
2013-10-30,118.589996,118.900002,117.209999,117.760002,97.524940,1108600
2013-10-31,117.860001,118.599998,117.470001,118.000000,97.723686,1587700
2013-11-01,118.709999,119.800003,118.550003,119.620003,99.065331,2185100
2013-11-04,120.000000,120.400002,119.260002,120.339996,99.661606,1588900
2013-11-05,120.150002,120.430000,119.099998,120.129997,99.487679,1419700
2013-11-06,120.440002,124.559998,120.320000,124.070000,102.750671,3059000
2013-11-07,124.739998,124.739998,122.510002,122.779999,101.682335,2459500
2013-11-08,122.209999,122.889999,121.120003,122.779999,101.682335,2314300
2013-11-11,122.739998,123.669998,122.099998,123.019997,101.881088,1275700
2013-11-12,121.610001,122.730003,121.519997,122.449997,101.409019,1588000
2013-11-13,121.910004,123.169998,121.599998,123.169998,102.264229,1679300
2013-11-14,123.389999,124.059998,122.849998,123.739998,102.737465,1488000
2013-11-15,123.660004,124.690002,123.389999,124.290001,103.194099,1784200
2013-11-18,124.660004,124.660004,122.919998,123.309998,102.380447,1327600
2013-11-19,123.540001,124.099998,123.120003,123.629997,102.646133,1233600
2013-11-20,124.000000,124.209999,122.430000,122.760002,101.923790,1135900
2013-11-21,122.949997,124.199997,122.309998,123.889999,102.861992,1164200
2013-11-22,124.260002,125.349998,124.000000,125.209999,103.957947,1502000
2013-11-25,125.669998,126.120003,124.900002,125.169998,103.924751,1391900
2013-11-26,125.209999,126.120003,125.040001,125.180000,103.933075,1597700
2013-11-27,125.650002,125.889999,125.199997,125.379997,104.099098,873400
2013-11-29,125.699997,126.029999,125.139999,125.430000,104.140587,725400
2013-12-02,125.660004,125.690002,123.449997,123.690002,102.695953,1444900
2013-12-03,123.720001,123.970001,122.970001,123.820000,102.803902,1767900
2013-12-04,123.260002,124.459999,122.360001,122.970001,102.098175,1644000
2013-12-05,121.500000,122.349998,120.500000,120.949997,100.421013,3329000
2013-12-06,122.000000,122.150002,121.019997,122.059998,101.342598,1734800
2013-12-09,122.820000,122.839996,121.379997,121.660004,101.010506,2192500
2013-12-10,121.190002,121.480003,119.970001,120.040001,99.665466,3163300
2013-12-11,118.099998,120.300003,116.970001,118.570000,98.445000,6113600
2013-12-12,118.519997,119.400002,118.099998,118.220001,98.154396,2023600
2013-12-13,119.010002,119.050003,117.410004,117.910004,97.897018,1722600
2013-12-16,117.919998,118.900002,117.529999,118.000000,97.971710,2069500
2013-12-17,118.169998,118.360001,117.019997,117.550003,97.598106,1722800
2013-12-18,117.779999,118.599998,115.849998,118.500000,98.386856,3167600
2013-12-19,117.839996,118.440002,117.250000,117.989998,97.963402,2339400
2013-12-20,117.690002,119.050003,117.690002,118.529999,98.411758,3007000
2013-12-23,119.099998,119.129997,118.129997,118.690002,98.544624,1181600
2013-12-24,118.690002,118.849998,118.180000,118.690002,98.544624,612500
2013-12-26,118.680000,119.110001,118.589996,118.629997,98.494797,1169900
2013-12-27,118.870003,119.309998,118.250000,118.529999,98.411758,995100
2013-12-30,118.949997,119.370003,118.570000,118.769997,98.611008,812800
2013-12-31,119.190002,119.709999,118.709999,119.019997,98.818588,1181700
2014-01-02,118.709999,119.300003,117.739998,117.809998,97.813972,1618400
2014-01-03,118.209999,118.360001,117.129997,117.290001,97.382233,1293500
2014-01-06,117.489998,117.750000,115.889999,116.400002,96.643280,2120200
2014-01-07,116.389999,116.559998,115.379997,115.860001,96.194931,2292500
2014-01-08,116.040001,116.040001,113.919998,114.050003,94.692177,4600000
2014-01-09,116.199997,119.099998,114.050003,118.510002,98.395149,5759400
2014-01-10,118.199997,118.650002,116.660004,117.849998,97.847168,2790200
2014-01-13,117.059998,117.529999,114.580002,114.769997,95.289932,3164200
2014-01-14,115.199997,116.830002,115.120003,116.230003,96.502136,2320600
2014-01-15,116.070000,116.690002,115.250000,116.239998,96.510437,1847500
2014-01-16,116.440002,116.470001,115.300003,115.559998,95.945847,1938200
2014-01-17,115.599998,116.610001,115.430000,116.290001,96.551941,2708100
2014-01-21,115.610001,116.110001,114.839996,114.930000,95.422791,2110800
2014-01-22,115.010002,115.160004,113.690002,113.750000,94.443047,2501600
2014-01-23,113.500000,113.529999,112.400002,112.800003,93.654320,2162300
2014-01-24,112.690002,112.870003,111.919998,112.129997,93.098022,3183100
2014-01-27,112.559998,113.730003,112.029999,113.080002,93.886795,3784900
2014-01-28,113.529999,114.760002,113.440002,114.379997,94.966141,2362100
2014-01-29,114.050003,114.190002,112.110001,112.230003,93.181061,2356000
2014-01-30,112.750000,113.489998,112.089996,112.730003,93.596207,1625800
2014-01-31,111.290001,113.279999,111.129997,112.360001,93.289001,2143600
2014-02-03,112.959999,113.000000,110.050003,110.180000,91.479027,3111900
2014-02-04,110.730003,111.330002,109.500000,110.889999,92.068512,2529600
2014-02-05,110.220001,110.800003,109.800003,110.510002,91.753014,2374200
2014-02-06,113.010002,114.580002,113.000000,114.260002,94.866501,3738900
2014-02-07,114.080002,114.610001,113.379997,114.040001,94.683861,2194100
2014-02-10,114.040001,114.099998,112.580002,113.849998,94.526123,1871700
2014-02-11,113.910004,115.150002,113.500000,114.989998,95.472610,1768900
2014-02-12,114.879997,115.430000,114.300003,114.809998,95.580833,1737700
2014-02-13,114.139999,115.930000,114.139999,115.809998,96.413338,1583300
2014-02-14,115.160004,116.489998,114.500000,116.099998,96.654778,1517900
2014-02-18,116.300003,116.410004,114.919998,115.360001,96.038719,2056500
2014-02-19,115.110001,115.300003,114.269997,114.910004,95.664093,1802600
2014-02-20,114.570000,115.550003,113.879997,115.059998,95.788979,1837100
2014-02-21,115.400002,115.489998,112.919998,113.190002,94.232155,3654300
2014-02-24,113.459999,114.809998,113.199997,113.940002,94.856575,2281900
2014-02-25,114.000000,115.889999,114.000000,115.459999,96.121979,1920800
2014-02-26,115.500000,116.830002,115.370003,115.879997,96.471611,1924500
2014-02-27,116.029999,116.419998,115.279999,116.220001,96.754684,1374400
2014-02-28,116.500000,117.470001,115.889999,116.800003,97.237549,2103000
2014-03-03,116.220001,117.070000,115.110001,115.750000,96.363411,1667000
2014-03-04,116.610001,116.910004,115.849998,116.650002,97.112656,1808300
2014-03-05,116.570000,116.949997,115.809998,116.470001,96.962807,2305700
2014-03-06,113.150002,114.639999,112.269997,113.260002,94.290451,8921900
2014-03-07,113.800003,114.010002,113.139999,113.500000,94.490265,2905600
2014-03-10,113.209999,114.589996,113.000000,114.589996,95.397697,2319100
2014-03-11,114.559998,114.750000,113.919998,114.709999,95.497589,2201800
